sample_id,original_idx,vistgerd_idx,vistlendi_idx,vistgerd,vistlendi
1653,7487,3,2,Blómgresisvist,Graslendi
1654,5802,5,12,Brokflóavist,Votlendi
1655,2417,41,5,Mosamelavist,Melar og sandlendi
1656,7546,58,8,Starmóavist,Mólendi
1657,1478,23,12,Gulstararflóavist,Votlendi
1658,32,5,12,Brokflóavist,Votlendi
1659,1652,60,12,Starungsmýravist,Votlendi
1660,4312,58,8,Starmóavist,Mólendi
1661,4428,48,12,Runnamýravist á láglendi,Votlendi
1662,1703,20,8,Grasmóavist,Mólendi
1663,101,31,9,Ljónslappaskriðuvist,Skriður og klettar
1664,2986,5,12,Brokflóavist,Votlendi
1665,477,41,5,Mosamelavist,Melar og sandlendi
1666,6023,63,12,Tjarnastararflóavist,Votlendi
1667,6764,62,11,Strandmelhólavist,Strandlendi
1668,1144,42,8,Mosamóavist,Mólendi
1669,3957,48,12,Runnamýravist á láglendi,Votlendi
1670,3755,14,8,Flagmóavist,Mólendi
1671,5016,13,8,Fjalldrapamóavist,Mólendi
1672,2678,60,12,Starungsmýravist,Votlendi
1673,5202,10,5,Eyðimelavist,Melar og sandlendi
1674,2628,25,7,Hraungambravist,Moslendi
1675,6722,69,8,Víðimóavist,Mólendi
1676,6222,34,8,Lyngmóavist á láglendi,Mólendi
1677,4117,41,5,Mosamelavist,Melar og sandlendi
1678,1986,41,5,Mosamelavist,Melar og sandlendi
1679,2798,48,12,Runnamýravist á láglendi,Votlendi
1680,4674,10,5,Eyðimelavist,Melar og sandlendi
1681,2141,48,12,Runnamýravist á láglendi,Votlendi
1682,5816,19,5,Grasmelavist,Melar og sandlendi
1683,4230,19,5,Grasmelavist,Melar og sandlendi
1684,4592,68,5,Víðimelavist,Melar og sandlendi
1685,3160,34,8,Lyngmóavist á láglendi,Mólendi
1686,4542,5,12,Brokflóavist,Votlendi
1687,3675,5,12,Brokflóavist,Votlendi
1688,3843,25,7,Hraungambravist,Moslendi
1689,3295,20,8,Grasmóavist,Mólendi
1690,6300,34,8,Lyngmóavist á láglendi,Mólendi
1691,4353,2,10,Birkiskógur,Skóglendi
1692,7100,36,2,Língresis- og vingulsvist,Graslendi
1693,3552,56,0,Skógrækt,Aðrar landgerðir
1694,4516,40,3,Mosahraunavist,Hraunlendi
1695,1130,42,8,Mosamóavist,Mólendi
1696,6096,6,2,Bugðupuntsvist,Graslendi
1697,3001,65,0,Uppgræðslur,Aðrar landgerðir
1698,575,31,9,Ljónslappaskriðuvist,Skriður og klettar
1699,5188,13,8,Fjalldrapamóavist,Mólendi
1700,114,23,12,Gulstararflóavist,Votlendi
1701,7061,60,12,Starungsmýravist,Votlendi
1702,7258,20,8,Grasmóavist,Mólendi
1703,418,13,8,Fjalldrapamóavist,Mólendi
1704,6498,17,2,Grasengjavist,Graslendi
1705,7201,41,5,Mosamelavist,Melar og sandlendi
1706,5214,13,8,Fjalldrapamóavist,Mólendi
1707,1303,26,12,Hrossanálarvist,Votlendi
1708,495,13,8,Fjalldrapamóavist,Mólendi
1709,7893,63,12,Tjarnastararflóavist,Votlendi
1710,80,48,12,Runnamýravist á láglendi,Votlendi
1711,6671,6,2,Bugðupuntsvist,Graslendi
1712,113,36,2,Língresis- og vingulsvist,Graslendi
1713,7536,25,7,Hraungambravist,Moslendi
1714,7964,61,2,Stinnastararvist,Graslendi
1715,451,40,3,Mosahraunavist,Hraunlendi
1716,2370,19,5,Grasmelavist,Melar og sandlendi
1717,5612,19,5,Grasmelavist,Melar og sandlendi
1718,7466,60,12,Starungsmýravist,Votlendi
1719,7862,42,8,Mosamóavist,Mólendi
1720,4190,13,8,Fjalldrapamóavist,Mólendi
1721,2606,23,12,Gulstararflóavist,Votlendi
1722,6576,32,3,Lynghraunavist,Hraunlendi
1723,6119,22,11,Gulstararfitjavist,Strandlendi
1724,2893,65,0,Uppgræðslur,Aðrar landgerðir
1725,6929,60,12,Starungsmýravist,Votlendi
1726,344,11,2,Finnungsvist,Graslendi
1727,5982,63,12,Tjarnastararflóavist,Votlendi
1728,638,60,12,Starungsmýravist,Votlendi
1729,5831,5,12,Brokflóavist,Votlendi
1730,3324,25,7,Hraungambravist,Moslendi
1731,7349,17,2,Grasengjavist,Graslendi
1732,7419,23,12,Gulstararflóavist,Votlendi
1733,6006,60,12,Starungsmýravist,Votlendi
1734,5556,29,10,Kjarrskógavist,Skóglendi
1735,3864,63,12,Tjarnastararflóavist,Votlendi
1736,7596,14,8,Flagmóavist,Mólendi
1737,1112,50,5,Sanda- og vikravist,Melar og sandlendi
1738,1197,2,10,Birkiskógur,Skóglendi
1739,5178,58,8,Starmóavist,Mólendi
1740,1993,48,12,Runnamýravist á láglendi,Votlendi
1741,1164,34,8,Lyngmóavist á láglendi,Mólendi
1742,4671,58,8,Starmóavist,Mólendi
1743,1970,64,0,Tún og akurlendi,Aðrar landgerðir
1744,6345,48,12,Runnamýravist á láglendi,Votlendi
1745,5833,5,12,Brokflóavist,Votlendi
1746,5881,60,12,Starungsmýravist,Votlendi
1747,6411,17,2,Grasengjavist,Graslendi
1748,7606,48,12,Runnamýravist á láglendi,Votlendi
1749,7971,20,8,Grasmóavist,Mólendi
1750,5645,22,11,Gulstararfitjavist,Strandlendi
1751,6516,60,12,Starungsmýravist,Votlendi
1752,1311,1,1,Auravist,Eyrar
1753,2287,48,12,Runnamýravist á láglendi,Votlendi
1754,6882,13,8,Fjalldrapamóavist,Mólendi
1755,3151,34,8,Lyngmóavist á láglendi,Mólendi
1756,3491,34,8,Lyngmóavist á láglendi,Mólendi
1757,6201,60,12,Starungsmýravist,Votlendi
1758,423,5,12,Brokflóavist,Votlendi
1759,1902,41,5,Mosamelavist,Melar og sandlendi
1760,772,48,12,Runnamýravist á láglendi,Votlendi
1761,6161,57,2,Snarrótarvist,Graslendi
1762,6736,34,8,Lyngmóavist á láglendi,Mólendi
1763,2284,48,12,Runnamýravist á láglendi,Votlendi
1764,1809,60,12,Starungsmýravist,Votlendi
1765,7658,34,8,Lyngmóavist á láglendi,Mólendi
1766,2548,60,12,Starungsmýravist,Votlendi
1767,2319,48,12,Runnamýravist á láglendi,Votlendi
1768,7828,34,8,Lyngmóavist á láglendi,Mólendi
1769,2472,48,12,Runnamýravist á láglendi,Votlendi
1770,2755,19,5,Grasmelavist,Melar og sandlendi
1771,43,26,12,Hrossanálarvist,Votlendi
1772,4457,25,7,Hraungambravist,Moslendi
1773,498,13,8,Fjalldrapamóavist,Mólendi
1774,2414,23,12,Gulstararflóavist,Votlendi
1775,1177,42,8,Mosamóavist,Mólendi
1776,7678,5,12,Brokflóavist,Votlendi
1777,5604,20,8,Grasmóavist,Mólendi
1778,2337,60,12,Starungsmýravist,Votlendi
1779,991,16,8,Fléttumóavist,Mólendi
1780,6437,18,11,Grashólavist,Strandlendi
1781,3468,34,8,Lyngmóavist á láglendi,Mólendi
1782,4265,3,2,Blómgresisvist,Graslendi
1783,3421,25,7,Hraungambravist,Moslendi
1784,6187,48,12,Runnamýravist á láglendi,Votlendi
1785,887,33,8,Lyngmóavist á hálendi,Mólendi
1786,2996,58,8,Starmóavist,Mólendi
1787,5226,36,2,Língresis- og vingulsvist,Graslendi
1788,3342,58,8,Starmóavist,Mólendi
1789,6940,18,11,Grashólavist,Strandlendi
1790,3747,13,8,Fjalldrapamóavist,Mólendi
1791,6378,63,12,Tjarnastararflóavist,Votlendi
1792,6986,26,12,Hrossanálarvist,Votlendi
1793,686,13,8,Fjalldrapamóavist,Mólendi
1794,7209,60,12,Starungsmýravist,Votlendi
1795,5985,60,12,Starungsmýravist,Votlendi
1796,1579,23,12,Gulstararflóavist,Votlendi
1797,5023,13,8,Fjalldrapamóavist,Mólendi
1798,6099,20,8,Grasmóavist,Mólendi
1799,611,53,11,Sjávarfitjungsvist,Strandlendi
1800,4069,58,8,Starmóavist,Mólendi
1801,1251,14,8,Flagmóavist,Mólendi
1802,4673,10,5,Eyðimelavist,Melar og sandlendi
1803,2904,41,5,Mosamelavist,Melar og sandlendi
1804,3926,2,10,Birkiskógur,Skóglendi
1805,5314,33,8,Lyngmóavist á hálendi,Mólendi
1806,3125,60,12,Starungsmýravist,Votlendi
1807,1803,20,8,Grasmóavist,Mólendi
1808,2263,60,12,Starungsmýravist,Votlendi
1809,150,1,1,Auravist,Eyrar
1810,6928,26,12,Hrossanálarvist,Votlendi
1811,5750,41,5,Mosamelavist,Melar og sandlendi
1812,4678,41,5,Mosamelavist,Melar og sandlendi
1813,296,6,2,Bugðupuntsvist,Graslendi
1814,2885,20,8,Grasmóavist,Mólendi
1815,5672,17,2,Grasengjavist,Graslendi
1816,1212,58,8,Starmóavist,Mólendi
1817,3402,58,8,Starmóavist,Mólendi
1818,2258,48,12,Runnamýravist á láglendi,Votlendi
1819,3990,13,8,Fjalldrapamóavist,Mólendi
1820,6687,13,8,Fjalldrapamóavist,Mólendi
1821,3248,42,8,Mosamóavist,Mólendi
1822,1417,13,8,Fjalldrapamóavist,Mólendi
1823,2372,60,12,Starungsmýravist,Votlendi
1824,2564,26,12,Hrossanálarvist,Votlendi
1825,72,13,8,Fjalldrapamóavist,Mólendi
1826,2457,42,8,Mosamóavist,Mólendi
1827,1586,36,2,Língresis- og vingulsvist,Graslendi
1828,1522,23,12,Gulstararflóavist,Votlendi
1829,3911,20,8,Grasmóavist,Mólendi
1830,7943,25,7,Hraungambravist,Moslendi
1831,7941,6,2,Bugðupuntsvist,Graslendi
1832,3013,60,12,Starungsmýravist,Votlendi
1833,7102,48,12,Runnamýravist á láglendi,Votlendi
1834,4918,19,5,Grasmelavist,Melar og sandlendi
1835,261,5,12,Brokflóavist,Votlendi
1836,1252,57,2,Snarrótarvist,Graslendi
1837,7630,48,12,Runnamýravist á láglendi,Votlendi
1838,7321,13,8,Fjalldrapamóavist,Mólendi
1839,2775,60,12,Starungsmýravist,Votlendi
1840,1116,50,5,Sanda- og vikravist,Melar og sandlendi
1841,929,19,5,Grasmelavist,Melar og sandlendi
1842,5936,60,12,Starungsmýravist,Votlendi
1843,4937,25,7,Hraungambravist,Moslendi
1844,358,53,11,Sjávarfitjungsvist,Strandlendi
1845,6699,30,5,Landmelhólavist,Melar og sandlendi
1846,6505,48,12,Runnamýravist á láglendi,Votlendi
1847,7897,12,4,Fjallahveravist,Jarðhitasvæði
1848,109,36,2,Língresis- og vingulsvist,Graslendi
1849,4206,39,6,Moldavist,Moldir
1850,1934,64,0,Tún og akurlendi,Aðrar landgerðir
1851,914,68,5,Víðimelavist,Melar og sandlendi
1852,187,36,2,Língresis- og vingulsvist,Graslendi
1853,3859,20,8,Grasmóavist,Mólendi
1854,5523,9,3,Eyðihraunavist,Hraunlendi
1855,6348,48,12,Runnamýravist á láglendi,Votlendi
1856,6747,17,2,Grasengjavist,Graslendi
1857,7470,60,12,Starungsmýravist,Votlendi
1858,5841,5,12,Brokflóavist,Votlendi
1859,1720,61,2,Stinnastararvist,Graslendi
1860,788,47,12,Runnamýravist á hálendi,Votlendi
1861,907,10,5,Eyðimelavist,Melar og sandlendi
1862,5543,10,5,Eyðimelavist,Melar og sandlendi
1863,6316,34,8,Lyngmóavist á láglendi,Mólendi
1864,652,17,2,Grasengjavist,Graslendi
1865,304,11,2,Finnungsvist,Graslendi
1866,4744,10,5,Eyðimelavist,Melar og sandlendi
1867,4063,7,12,Dýjavist,Votlendi
1868,5427,10,5,Eyðimelavist,Melar og sandlendi
1869,69,13,8,Fjalldrapamóavist,Mólendi
1870,4211,39,6,Moldavist,Moldir
1871,4892,14,8,Flagmóavist,Mólendi
1872,3372,56,0,Skógrækt,Aðrar landgerðir
1873,6512,48,12,Runnamýravist á láglendi,Votlendi
1874,262,5,12,Brokflóavist,Votlendi
1875,1002,45,12,Rekjuvist,Votlendi
1876,121,25,7,Hraungambravist,Moslendi
1877,7560,5,12,Brokflóavist,Votlendi
1878,1143,60,12,Starungsmýravist,Votlendi
1879,3883,48,12,Runnamýravist á láglendi,Votlendi
1880,4276,57,2,Snarrótarvist,Graslendi
1881,4865,25,7,Hraungambravist,Moslendi
1882,6853,20,8,Grasmóavist,Mólendi
1883,83,19,5,Grasmelavist,Melar og sandlendi
1884,741,52,11,Sandstrandarvist,Strandlendi
1885,5858,60,12,Starungsmýravist,Votlendi
1886,2749,60,12,Starungsmýravist,Votlendi
1887,7485,36,2,Língresis- og vingulsvist,Graslendi
1888,7402,17,2,Grasengjavist,Graslendi
1889,1739,13,8,Fjalldrapamóavist,Mólendi
1890,7432,17,2,Grasengjavist,Graslendi
1891,623,63,12,Tjarnastararflóavist,Votlendi
1892,7788,34,8,Lyngmóavist á láglendi,Mólendi
1893,7251,60,12,Starungsmýravist,Votlendi
1894,4318,5,12,Brokflóavist,Votlendi
1895,5388,21,9,Grasvíðiskriðuvist,Skriður og klettar
1896,6375,63,12,Tjarnastararflóavist,Votlendi
1897,7097,11,2,Finnungsvist,Graslendi
1898,3452,48,12,Runnamýravist á láglendi,Votlendi
1899,5779,10,5,Eyðimelavist,Melar og sandlendi
1900,4093,19,5,Grasmelavist,Melar og sandlendi
1901,3305,13,8,Fjalldrapamóavist,Mólendi
1902,2994,60,12,Starungsmýravist,Votlendi
1903,1335,14,8,Flagmóavist,Mólendi
1904,1113,50,5,Sanda- og vikravist,Melar og sandlendi
1905,592,52,11,Sandstrandarvist,Strandlendi
1906,5248,25,7,Hraungambravist,Moslendi
1907,2500,42,8,Mosamóavist,Mólendi
1908,1201,48,12,Runnamýravist á láglendi,Votlendi
1909,3268,34,8,Lyngmóavist á láglendi,Mólendi
1910,3954,26,12,Hrossanálarvist,Votlendi
1911,3554,5,12,Brokflóavist,Votlendi
1912,7522,60,12,Starungsmýravist,Votlendi
1913,7700,63,12,Tjarnastararflóavist,Votlendi
1914,3645,25,7,Hraungambravist,Moslendi
1915,5507,9,3,Eyðihraunavist,Hraunlendi
1916,2189,0,0,Alaskalúpína,Aðrar landgerðir
1917,6680,5,12,Brokflóavist,Votlendi
1918,5927,36,2,Língresis- og vingulsvist,Graslendi
1919,656,60,12,Starungsmýravist,Votlendi
1920,5887,5,12,Brokflóavist,Votlendi
1921,2920,5,12,Brokflóavist,Votlendi
1922,4897,25,7,Hraungambravist,Moslendi
1923,4914,42,8,Mosamóavist,Mólendi
1924,3890,48,12,Runnamýravist á láglendi,Votlendi
1925,2816,34,8,Lyngmóavist á láglendi,Mólendi
1926,3804,41,5,Mosamelavist,Melar og sandlendi
1927,3779,48,12,Runnamýravist á láglendi,Votlendi
1928,5717,60,12,Starungsmýravist,Votlendi
1929,1481,23,12,Gulstararflóavist,Votlendi
1930,6885,25,7,Hraungambravist,Moslendi
1931,3691,25,7,Hraungambravist,Moslendi
1932,1179,26,12,Hrossanálarvist,Votlendi
1933,7376,23,12,Gulstararflóavist,Votlendi
1934,2865,41,5,Mosamelavist,Melar og sandlendi
1935,1216,34,8,Lyngmóavist á láglendi,Mólendi
1936,2080,23,12,Gulstararflóavist,Votlendi
1937,2899,42,8,Mosamóavist,Mólendi
1938,5804,20,8,Grasmóavist,Mólendi
1939,7417,48,12,Runnamýravist á láglendi,Votlendi
1940,5429,10,5,Eyðimelavist,Melar og sandlendi
1941,7895,36,2,Língresis- og vingulsvist,Graslendi
1942,2042,60,12,Starungsmýravist,Votlendi
1943,761,69,8,Víðimóavist,Mólendi
1944,1640,34,8,Lyngmóavist á láglendi,Mólendi
1945,482,36,2,Língresis- og vingulsvist,Graslendi
1946,1281,68,5,Víðimelavist,Melar og sandlendi
1947,4571,50,5,Sanda- og vikravist,Melar og sandlendi
1948,4203,39,6,Moldavist,Moldir
1949,3036,34,8,Lyngmóavist á láglendi,Mólendi
1950,2758,42,8,Mosamóavist,Mólendi
1951,2945,60,12,Starungsmýravist,Votlendi
1952,2198,20,8,Grasmóavist,Mólendi
1953,6212,34,8,Lyngmóavist á láglendi,Mólendi
1954,6306,34,8,Lyngmóavist á láglendi,Mólendi
1955,3244,34,8,Lyngmóavist á láglendi,Mólendi
1956,5430,10,5,Eyðimelavist,Melar og sandlendi
1957,4342,39,6,Moldavist,Moldir
1958,2491,60,12,Starungsmýravist,Votlendi
1959,6693,63,12,Tjarnastararflóavist,Votlendi
1960,6255,34,8,Lyngmóavist á láglendi,Mólendi
1961,5747,5,12,Brokflóavist,Votlendi
1962,6105,26,12,Hrossanálarvist,Votlendi
1963,5713,63,12,Tjarnastararflóavist,Votlendi
1964,4084,6,2,Bugðupuntsvist,Graslendi
1965,4385,40,3,Mosahraunavist,Hraunlendi
1966,6115,26,12,Hrossanálarvist,Votlendi
1967,7459,3,2,Blómgresisvist,Graslendi
1968,3798,48,12,Runnamýravist á láglendi,Votlendi
1969,6706,34,8,Lyngmóavist á láglendi,Mólendi
1970,7709,5,12,Brokflóavist,Votlendi
1971,283,25,7,Hraungambravist,Moslendi
1972,5028,10,5,Eyðimelavist,Melar og sandlendi
1973,4019,36,2,Língresis- og vingulsvist,Graslendi
1974,7538,63,12,Tjarnastararflóavist,Votlendi
1975,4976,38,7,Melagambravist,Moslendi
1976,3166,58,8,Starmóavist,Mólendi
1977,3799,13,8,Fjalldrapamóavist,Mólendi
1978,4743,10,5,Eyðimelavist,Melar og sandlendi
1979,5435,65,0,Uppgræðslur,Aðrar landgerðir
1980,5941,23,12,Gulstararflóavist,Votlendi
1981,1920,20,8,Grasmóavist,Mólendi
1982,1852,41,5,Mosamelavist,Melar og sandlendi
1983,1475,18,11,Grashólavist,Strandlendi
1984,4169,68,5,Víðimelavist,Melar og sandlendi
1985,6122,6,2,Bugðupuntsvist,Graslendi
1986,1330,63,12,Tjarnastararflóavist,Votlendi
1987,7690,5,12,Brokflóavist,Votlendi
1988,753,26,12,Hrossanálarvist,Votlendi
1989,2384,23,12,Gulstararflóavist,Votlendi
1990,7670,34,8,Lyngmóavist á láglendi,Mólendi
1991,2446,42,8,Mosamóavist,Mólendi
1992,306,25,7,Hraungambravist,Moslendi
1993,6144,63,12,Tjarnastararflóavist,Votlendi
1994,1083,28,7,Hélumosavist,Moslendi
1995,1106,15,3,Fléttuhraunavist,Hraunlendi
1996,7952,37,11,Malarstrandarvist,Strandlendi
1997,3313,34,8,Lyngmóavist á láglendi,Mólendi
1998,735,36,2,Língresis- og vingulsvist,Graslendi
1999,37,5,12,Brokflóavist,Votlendi
2000,1148,38,7,Melagambravist,Moslendi
2001,3824,41,5,Mosamelavist,Melar og sandlendi
2002,7026,23,12,Gulstararflóavist,Votlendi
2003,6644,57,2,Snarrótarvist,Graslendi
2004,5932,36,2,Língresis- og vingulsvist,Graslendi
2005,1984,60,12,Starungsmýravist,Votlendi
2006,2041,48,12,Runnamýravist á láglendi,Votlendi
2007,1778,5,12,Brokflóavist,Votlendi
2008,6794,48,12,Runnamýravist á láglendi,Votlendi
2009,1441,5,12,Brokflóavist,Votlendi
2010,1294,68,5,Víðimelavist,Melar og sandlendi
2011,5900,60,12,Starungsmýravist,Votlendi
2012,7462,20,8,Grasmóavist,Mólendi
2013,2017,60,12,Starungsmýravist,Votlendi
2014,4679,45,12,Rekjuvist,Votlendi
2015,3571,34,8,Lyngmóavist á láglendi,Mólendi
2016,7641,34,8,Lyngmóavist á láglendi,Mólendi
2017,5052,10,5,Eyðimelavist,Melar og sandlendi
2018,38,60,12,Starungsmýravist,Votlendi
2019,4653,16,8,Fléttumóavist,Mólendi
2020,4785,42,8,Mosamóavist,Mólendi
2021,1989,25,7,Hraungambravist,Moslendi
2022,723,58,8,Starmóavist,Mólendi
2023,5079,10,5,Eyðimelavist,Melar og sandlendi
2024,5166,10,5,Eyðimelavist,Melar og sandlendi
2025,6519,36,2,Língresis- og vingulsvist,Graslendi
2026,7603,48,12,Runnamýravist á láglendi,Votlendi
2027,5500,10,5,Eyðimelavist,Melar og sandlendi
2028,2918,14,8,Flagmóavist,Mólendi
2029,180,1,1,Auravist,Eyrar
2030,224,34,8,Lyngmóavist á láglendi,Mólendi
2031,1677,34,8,Lyngmóavist á láglendi,Mólendi
2032,3174,25,7,Hraungambravist,Moslendi
2033,267,60,12,Starungsmýravist,Votlendi
2034,6869,34,8,Lyngmóavist á láglendi,Mólendi
2035,6766,47,12,Runnamýravist á hálendi,Votlendi
2036,5476,41,5,Mosamelavist,Melar og sandlendi
2037,6682,48,12,Runnamýravist á láglendi,Votlendi
2038,4347,39,6,Moldavist,Moldir
2039,4855,19,5,Grasmelavist,Melar og sandlendi
2040,1578,60,12,Starungsmýravist,Votlendi
2041,7627,34,8,Lyngmóavist á láglendi,Mólendi
2042,374,5,12,Brokflóavist,Votlendi
2043,7016,60,12,Starungsmýravist,Votlendi
2044,6522,5,12,Brokflóavist,Votlendi
2045,3029,24,12,Hengistararflóavist,Votlendi
2046,5501,9,3,Eyðihraunavist,Hraunlendi
2047,3073,58,8,Starmóavist,Mólendi
2048,2174,34,8,Lyngmóavist á láglendi,Mólendi
2049,414,14,8,Flagmóavist,Mólendi
2050,3624,58,8,Starmóavist,Mólendi
2051,1420,48,12,Runnamýravist á láglendi,Votlendi
2052,3583,34,8,Lyngmóavist á láglendi,Mólendi
2053,7325,36,2,Língresis- og vingulsvist,Graslendi
2054,2844,65,0,Uppgræðslur,Aðrar landgerðir
2055,314,5,12,Brokflóavist,Votlendi
2056,3668,5,12,Brokflóavist,Votlendi
2057,6854,63,12,Tjarnastararflóavist,Votlendi
2058,2663,19,5,Grasmelavist,Melar og sandlendi
2059,7463,36,2,Língresis- og vingulsvist,Graslendi
2060,4830,60,12,Starungsmýravist,Votlendi
2061,310,34,8,Lyngmóavist á láglendi,Mólendi
2062,1109,50,5,Sanda- og vikravist,Melar og sandlendi
2063,2533,5,12,Brokflóavist,Votlendi
2064,1777,34,8,Lyngmóavist á láglendi,Mólendi
2065,4787,25,7,Hraungambravist,Moslendi
2066,4538,25,7,Hraungambravist,Moslendi
2067,696,17,2,Grasengjavist,Graslendi
2068,7818,61,2,Stinnastararvist,Graslendi
2069,6369,5,12,Brokflóavist,Votlendi
2070,6765,11,2,Finnungsvist,Graslendi
2071,2098,48,12,Runnamýravist á láglendi,Votlendi
2072,5129,13,8,Fjalldrapamóavist,Mólendi
2073,1050,45,12,Rekjuvist,Votlendi
2074,4712,32,3,Lynghraunavist,Hraunlendi
2075,214,6,2,Bugðupuntsvist,Graslendi
2076,5760,63,12,Tjarnastararflóavist,Votlendi
2077,21,60,12,Starungsmýravist,Votlendi
2078,792,19,5,Grasmelavist,Melar og sandlendi
2079,6399,60,12,Starungsmýravist,Votlendi
2080,5263,38,7,Melagambravist,Moslendi
2081,4147,39,6,Moldavist,Moldir
2082,5998,36,2,Língresis- og vingulsvist,Graslendi
2083,4845,19,5,Grasmelavist,Melar og sandlendi
2084,1060,15,3,Fléttuhraunavist,Hraunlendi
2085,1134,60,12,Starungsmýravist,Votlendi
2086,3803,48,12,Runnamýravist á láglendi,Votlendi
2087,3875,13,8,Fjalldrapamóavist,Mólendi
2088,6270,34,8,Lyngmóavist á láglendi,Mólendi
2089,7602,63,12,Tjarnastararflóavist,Votlendi
2090,469,5,12,Brokflóavist,Votlendi
2091,3991,13,8,Fjalldrapamóavist,Mólendi
2092,7263,57,2,Snarrótarvist,Graslendi
2093,507,13,8,Fjalldrapamóavist,Mólendi
2094,5434,10,5,Eyðimelavist,Melar og sandlendi
2095,5106,5,12,Brokflóavist,Votlendi
2096,522,22,11,Gulstararfitjavist,Strandlendi
2097,7036,42,8,Mosamóavist,Mólendi
2098,1296,68,5,Víðimelavist,Melar og sandlendi
2099,5958,48,12,Runnamýravist á láglendi,Votlendi
2100,7164,61,2,Stinnastararvist,Graslendi
2101,7340,17,2,Grasengjavist,Graslendi
2102,3154,42,8,Mosamóavist,Mólendi
2103,3158,60,12,Starungsmýravist,Votlendi
2104,481,53,11,Sjávarfitjungsvist,Strandlendi
2105,6966,18,11,Grashólavist,Strandlendi
2106,6755,60,12,Starungsmýravist,Votlendi
2107,5315,68,5,Víðimelavist,Melar og sandlendi
2108,1119,58,8,Starmóavist,Mólendi
2109,2828,5,12,Brokflóavist,Votlendi
2110,3930,48,12,Runnamýravist á láglendi,Votlendi
2111,171,26,12,Hrossanálarvist,Votlendi
2112,7761,34,8,Lyngmóavist á láglendi,Mólendi
2113,4042,20,8,Grasmóavist,Mólendi
2114,7401,17,2,Grasengjavist,Graslendi
2115,6351,23,12,Gulstararflóavist,Votlendi
2116,5819,29,10,Kjarrskógavist,Skóglendi
2117,1534,48,12,Runnamýravist á láglendi,Votlendi
2118,4246,19,5,Grasmelavist,Melar og sandlendi
2119,2825,63,12,Tjarnastararflóavist,Votlendi
2120,2765,0,0,Alaskalúpína,Aðrar landgerðir
2121,3436,58,8,Starmóavist,Mólendi
2122,5283,34,8,Lyngmóavist á láglendi,Mólendi
2123,2591,60,12,Starungsmýravist,Votlendi
2124,3021,60,12,Starungsmýravist,Votlendi
2125,467,5,12,Brokflóavist,Votlendi
2126,1884,1,1,Auravist,Eyrar
2127,6847,34,8,Lyngmóavist á láglendi,Mólendi
2128,6287,34,8,Lyngmóavist á láglendi,Mólendi
2129,2212,65,0,Uppgræðslur,Aðrar landgerðir
2130,1921,26,12,Hrossanálarvist,Votlendi
2131,7116,60,12,Starungsmýravist,Votlendi
2132,7178,48,12,Runnamýravist á láglendi,Votlendi
2133,3819,34,8,Lyngmóavist á láglendi,Mólendi
2134,196,40,3,Mosahraunavist,Hraunlendi
2135,2260,48,12,Runnamýravist á láglendi,Votlendi
2136,2971,60,12,Starungsmýravist,Votlendi
2137,5392,34,8,Lyngmóavist á láglendi,Mólendi
2138,7665,59,12,Starungsflóavist,Votlendi
2139,2812,41,5,Mosamelavist,Melar og sandlendi
2140,1062,15,3,Fléttuhraunavist,Hraunlendi
2141,5225,17,2,Grasengjavist,Graslendi
2142,7423,60,12,Starungsmýravist,Votlendi
2143,7638,34,8,Lyngmóavist á láglendi,Mólendi
2144,5616,60,12,Starungsmýravist,Votlendi
2145,2931,64,0,Tún og akurlendi,Aðrar landgerðir
2146,2897,63,12,Tjarnastararflóavist,Votlendi
2147,6456,60,12,Starungsmýravist,Votlendi
2148,7838,5,12,Brokflóavist,Votlendi
2149,6475,48,12,Runnamýravist á láglendi,Votlendi
2150,7294,48,12,Runnamýravist á láglendi,Votlendi
2151,1243,60,12,Starungsmýravist,Votlendi
2152,6532,55,0,Skógarkerfill og fleiri áþekkar tegundir,Aðrar landgerðir
